hash,train_image_ids,train_labels,train_azimuths,test_image_ids,test_azimuths,azimuth_same,circular_azimuth_difference
67047bcb327ebb19a3fbdd6498d6a088adccbf73af7b0ffdfcd88b683491b318,train_02914.png,1,241.46,eval_01247.png,101.46,False,140.0
68a0cfdf1c41ba58f57cdccc50a95ddfc532013de2c42bdccf2847865b238639,train_05734.png,0,85.72,eval_01326.png,132.85,False,47.129999999999995
691b7920706cce670abd5571fa1c8394771a342659d52d8fd69394d008663409,train_03557.png,1,301.07,eval_00693.png,175.45,False,125.62
6961ecc95aceb6acc2bfbd5a80d17366d57210519fc3eb20bde8d0ebf836f955,train_06230.png,1,71.42,eval_01531.png,165.28,False,93.86
69a97c3a3c6b766d5acd3117351cff0a6ff409ee8641f84a68cfb2b60d8e3911,train_04718.png,1,188.53,eval_01214.png,98.45,False,90.08
6a29deb652d7516d9468a89fbd0a105f51b2ac86f120f8f36d8f3b05f292cf42,train_01981.png,1,307.74,eval_00031.png,173.28,False,134.46
6a87f97924490bebd3669c9dfd19a723e6e8f8d06b09d110d2d833a2de623278,train_03470.png,1,133.87,eval_01301.png,144.54,False,10.669999999999987
6adf12cdef43ac1a285970fe0234fe1fab09b853fbe7577559ba97f8bf478ca6,train_02044.png,0,113.48,eval_00181.png,333.79,False,139.69
6aeb7de68057923e816e9227a1bf904058a60450d17fee22ae4484c9fa4a6af1,train_02316.png,0,355.02,eval_01825.png,286.07,False,68.94999999999999
6b04da9730a01dcab9eee17ea4b4624c08b0abf54a4477e96346922479585e69,train_03480.png,0,320.34,eval_01311.png,282.71,False,37.629999999999995
6b94a6f97014269e233ff891352ebe3bcf0501d980dedf15c4c76ef2d6f4e05f,train_05376.png,0,327.21,eval_00972.png,256.69,False,70.51999999999998
6c34f7482a55cb28e8a88c08374f6d0e7ba2fbd0dd8e096544d67c02278a25c2,train_03724.png,1,336.56,eval_00538.png,98.12,False,121.56
6c55293f39608f9bb577bb2238d35f7747bdf7464bb84cba9421b2ce0c7dc21a,train_07608.png,1,142.21,eval_01183.png,158.09,False,15.879999999999995
6cbc28b32f81efa3f5d6d1fcb950321ee6a65a22bd2a8b4051f265cf78b4039a,train_04883.png,1,162.14,eval_00221.png,132.38,False,29.75999999999999
6e8b8e41083ba88f3cfa3b91fa2483d42dfe2535760de084c4ddbba0b01a81d0,train_02905.png,1,241.56,eval_00876.png,167.50,False,74.06
6ea89010e06b7971d5b07611bed67fdb727811af6ad3b43fccb672d73192789e,train_07168.png,1,319.74,eval_00699.png,159.13,False,160.61
6ed83b1e33e1957afda024929bfdae70ca8428c06b254f1f70b85bfb3ad3f00a,train_07249.png,1,44.60,eval_00414.png,101.05,False,56.449999999999996
6edeb55b89f4521618a825191ba29089663b0a65e40b045958a060faa2d8e853,train_04533.png,1,342.74,eval_00206.png,112.39,False,129.64999999999998
6f0c17a2e4d435fa98028ddb61268169d4b914069bea2a16ee030d53a0fef95a,train_07720.png,0,335.82,eval_01339.png,89.17,False,113.35000000000002
6f689d31cfc653b3afcfae8616b87238fdd89785a5cea8d0addc5a909f77bdb7,train_06530.png,0,327.04,eval_00758.png,66.29,False,99.25
6fe507d10d8124fd7103feba1e67117c29c54e3a63e19a3e04aff1707ee68777,train_05934.png,1,196.32,eval_00954.png,120.29,False,76.02999999999999
70c27b91117a4a929cc40d11c4ffb9f3a29b01f98ac29946f51a648bad2778c0,train_04700.png,0,298.16,eval_00934.png,215.29,False,82.87000000000003
70cfcb13634bf80c6a3bfd76ef97a8b0c43c95f0f1401e7783dbdefaa7d54e23,train_07105.png,0,294.15,eval_01057.png,243.75,False,50.39999999999998
71123fedb47bf0be03012486dda84ceeded8b68fb2f173a5ae133af15a434e09,train_02070.png,0,341.93,eval_00665.png,172.89,False,169.04000000000002
713e97f8efdf45f749926e546744372fd5093ef2eee74bc6d570448adecf5e4d,train_03063.png,1,181.02,eval_01193.png,97.11,False,83.91000000000001
7191fe2563f372f21205ce2a6bae63b29719df58cd21b57dc4fdb5236625a67f,train_06804.png,1,265.20,eval_01678.png,153.43,False,111.76999999999998
71d89ddbc83b111d1e62ff32485ce89c2e311939ed23275bdd19b1938f5e12f8,train_02652.png,1,224.03,eval_00859.png,93.53,False,130.5
72045f333301d04386899bfba62e20086dbffc2bb932ec61ff6ffcdcec093864,train_02372.png,1,255.13,eval_00387.png,158.86,False,96.26999999999998
73510bcdb7099bfc939caa2ec73baecc9f6ee5f5ea02d70c17b1a4bf354ddcea,train_05287.png,1,156.02,eval_01119.png,120.73,False,35.290000000000006
739d9c7489beee29cc42e19ca11c5fa16c7db560bacc191d274c1dd757e0516d,train_00392.png,1,22.31,eval_00218.png,107.30,False,84.99
740f32ba92a3d48b6190c235658918c809ba8c113118d7090d3aa49cf5a991e2,train_06757.png,0,332.08,eval_01141.png,168.56,False,163.51999999999998
751c84f5bb16662d6f7978d71a735ce1972d66224e6cc013455093288086ffb5,train_07585.png,1,21.17,eval_01718.png,148.54,False,127.36999999999999
75a3275f99abfbeab166b59e8b66e27d05f3aa31c2e940dbace57f07c38e31ea,train_03057.png,1,312.27,eval_00278.png,145.25,False,167.01999999999998
75a4013a52d8d095023700a715cadec1974dd551fb7f8c69f8fc87b3953eefef,train_00866.png,0,353.31,eval_01916.png,150.41,False,157.1
75b2515d399a9a0699cc9d8dcee56dc97a9256c6b0ae6af3c7ef6603f4258373,train_07283.png,0,359.60,eval_00906.png,249.41,False,110.19000000000003
75e2ea983644439a3758f36bf702569c6d9f35543b73de9db6dc4d50753fefde,train_03911.png,0,26.24,eval_01969.png,352.69,False,33.55000000000001
75e80dc5e6a4cf872cd3c1ee01627eddea29e898f04aa645abd475c35589b810,train_04271.png,1,242.73,eval_00832.png,175.86,False,66.86999999999998
76aac9eb906b6ad90fe993e6e5786f1404b47e0f8c106b03c5e61e99bd1d2901,train_05274.png,1,125.76,eval_00824.png,108.60,False,17.16000000000001
77529e406de42f3d67d6a7378843dd70b1228da461994f140c5bed3541570970,train_04671.png,1,313.77,eval_00662.png,114.73,False,160.96000000000004
7765efa952e16699d5efcfb6fc61caf19aac450a0bece66849e6246b3761d2fe,train_03882.png,0,356.85,eval_00197.png,270.41,False,86.44
7834c24592d5633174722d3e3e648506dd1d82c88adb936aa4784d3fa37f1ed4,train_00280.png,0,306.91,eval_00291.png,264.14,False,42.77000000000004
78fa232af65360768352d42df18e215619ebf09d484b83ad179ab2dcf8a03cae,train_05189.png,1,146.98,eval_00236.png,172.27,False,25.29000000000002
7926c92c636ba289240f3092025797972be775029d7fa6a49567720268c7b1f8,train_07461.png,1,21.11,eval_01634.png,94.36,False,73.25
7935169baee71b503a3b16be47e5159b31828588dfacfa58faef534e467a8e98,train_00213.png,0,327.89,eval_00299.png,238.08,False,89.80999999999997
7941daf318dd5bf4297a8716855d8ac0c5a3ac0bcb157e6f2aec359ced3c1990,train_00816.png,1,348.14,eval_00867.png,140.42,False,152.28
794f0dca4506af95bf70d93df3b271249c64b7e68be241a6b1bbc6d42872f0cb,train_05767.png,1,163.14,eval_00484.png,97.82,False,65.32
79c0f0cfbcaa67730ad58b879d91563680d3288f9f7354633d2a0a5f022eda69,train_06338.png,1,238.13,eval_01735.png,94.85,False,143.28
79c7a43052eceb065e5b3943d7fbe4c2454ede1b8af89d69c771c89c90af00b4,train_03665.png,0,280.07,eval_00690.png,327.99,False,47.920000000000016
79c97d961798f8ae8287230e7ef05366f2452aba039d4b94886f5abb84ee69ac,train_03425.png,1,334.95,eval_00825.png,137.02,False,162.07000000000002
79e74dfe7edc65b2c1032119a49be4b080d41ed2277ac3e20528cc87cce67177,train_05355.png,0,225.45,eval_00694.png,245.60,False,20.150000000000006
7aee50dce3df0b2a62b3f810458a7d7a75e53d8e49fa0dc9a6f8d6f506712c7d,train_03883.png,1,113.47,eval_00199.png,147.88,False,34.41
7b375236420712baed9d907f3ad9c0394b2375f8bb61a8a3c0bc1123a1cbeb44,train_04179.png,1,333.12,eval_01934.png,126.91,False,153.79
7b9db43f03cdce114f121050447d0f363618be91beed43f387e33d0d13b7d325,train_04020.png,0,329.31,eval_01066.png,359.51,False,30.19999999999999
7bf579f5346d122a4ac25d3e64089f0e0dc5b840cac97318ce8e50408d3c71e1,train_02176.png,0,326.11,eval_01009.png,147.92,False,178.19000000000003
7cc8287c38cd3225b30d414ad92333c959faeb294a8b9bbac194addf6fce318a,train_04235.png,0,276.43,eval_00913.png,57.68,False,141.25
7cf111e686debd91a3908161c6a475e9d411167799259d71fdfbcca3ed340a01,train_02229.png,0,329.69,eval_01454.png,189.80,False,139.89
7d4228b28265b52a759aca9828135ddebde4a74593d0b35b8a84681f76c710ee,train_01517.png,0,321.06,eval_01280.png,199.74,False,121.32
7d7d55e10301fbbac342068fa0f840da97d35d9fd116ac414b8b5f80250ee928,train_04990.png,1,154.21,eval_01320.png,152.17,False,2.0400000000000205
7e03dfb2680e20a51c4e3d8e3ae68e05455fd0b63c23cb02fe857ffed3f6202c,train_04637.png,1,234.35,eval_01514.png,169.48,False,64.87
7e3c76f7b70185332c934b1a1018bed85f8f3640574d6221c14f7e567bae5c79,train_00601.png,0,331.51,eval_01741.png,91.52,False,120.00999999999999
7ecad2864fd3da279111bc20b113c645883b0be0a541622ef987590946908589,train_04148.png,1,37.88,eval_00664.png,127.80,False,89.91999999999999
7edc8ea5c37b2e1191bc9feb685e762b9b7f5d93206be53084917a58be2fb838,train_01856.png,1,212.03,eval_01659.png,150.53,False,61.5
80a0c91260747f0a8c41f8d39ad9fba5e066caea1f19d1a2fc84dc2513090cc7,train_04884.png,0,301.32,eval_01355.png,219.32,False,82.0
80cc30dc8a59a016dd7fdd5fdb8e0928b08ccf9b8c91c2a39f8eb2129b225436,train_03397.png,1,46.64,eval_01019.png,116.35,False,69.71
810eaeea0c2b751c407b2022fe4ecf6dc87b16cea5ef5c4b5998b1168994c1b0,train_06108.png,1,278.43,eval_01166.png,158.64,False,119.79000000000002
8274df5db6dcaf1c634f35f103f55567f9b1ff4ffc8edc550524212a6f39d80c,train_05584.png,1,225.54,eval_01704.png,148.65,False,76.88999999999999
8275fa394f34f657a37528e1906f3362b55c305449ed415d0821fe5b706d9b67,train_04969.png,1,352.73,eval_00093.png,168.01,False,175.27999999999997
82a40db5d78e2e17827c6eced810c45052baca39423ca9ab4510dc55e4cbaebc,train_05443.png,0,289.51,eval_01989.png,27.73,False,98.22000000000003
82cd5a265f889821d6112555da475fb7d84ca527f033ca7ef29df902edf3be99,train_01560.png,0,327.67,eval_01675.png,356.30,False,28.629999999999995
82ea58a8ee272523273f69e450e1c870856f4fc557e70d4ff26b96a08554d319,train_06839.png,1,73.73,eval_01004.png,175.20,False,101.46999999999998
8308e08a3ba7934ef2050b9f14ca365be800b2587fb94b67ac2da9d71c842ffb,train_01732.png,1,159.30,eval_00015.png,138.20,False,21.100000000000023
8338faad91148e21409e620023f957e5ce6d46d39b1d7537c6c186a7f46e62a5,train_03336.png,1,339.71,eval_00417.png,170.87,False,168.83999999999997
83611def1297527f36bcc748cd608c91578977e884a48d53f600e7fd669452cf,train_05127.png,0,278.87,eval_00944.png,170.21,False,108.66
841b5d8c74c0940f2619f2a3d81fe53960e3c3d54f3fa6de0b351b0d3cb72bb4,train_00462.png,1,172.57,eval_01672.png,106.24,False,66.33
844b4937ce90a63df9147866cfea00910a0fa2f36903eab02874af331f886dd6,train_03913.png,1,134.16,eval_00639.png,138.91,False,4.75
84589728e88a4caa98e99ec61093f4aa20c7446dbacfc41097bb2aa835f0efcd,train_04341.png,1,220.93,eval_01697.png,95.65,False,125.28
84bc147eca4d351d8cd6447415216059215f1edd8c12520e78cb271f31005d78,train_03101.png,1,169.79,eval_00612.png,173.21,False,3.420000000000016
85b5c9b34e1d86605fc5b157557ced6058e2f49e5dc53731df36886f149d2f99,train_03206.png,0,344.87,eval_00767.png,297.68,False,47.19
85f0c724e8aad715374f7959b2374084418058cc6369715e84ee99bf512440fe,train_03731.png,1,118.64,eval_00119.png,162.83,False,44.19000000000001
861d6cba9b4027d1412fe1a9fdb9a705bad15389f3394acf056f815488fa1fa9,train_04943.png,0,26.48,eval_00618.png,38.63,False,12.150000000000002
862144b12aa4b6dc4f2b278949f499c63139156bd3dd5e7e50db949e2ee5e6a0,train_00356.png,0,301.40,eval_00532.png,50.78,False,109.38000000000002
86583e10b1d229ab163375b9069c9f91d6cc4560cd78fab3ebaa112d45794a8e,train_07701.png,0,329.99,eval_01589.png,90.60,False,120.60999999999999
8676f9b36f33da948691bcd2fb1586c8a32b89371a2dc72e82b7abd709e53ff5,train_06742.png,1,180.54,eval_01348.png,171.48,False,9.060000000000002
86f5a1e6e6f88dea949d6fee0b35256662ea4c94455439ddf5d2ac98cc3b6564,train_05087.png,1,189.91,eval_01680.png,110.25,False,79.66
87300aa0bf8e29a0c732f7186019a9bd7356c52111d7c2c9e5b04c2deca53615,train_02282.png,0,353.71,eval_01342.png,250.06,False,103.64999999999998
881d190ed1be43433eca5e9ef0a40c3d7d64c342a05276bc8828fd18a575d502,train_01368.png,0,348.66,eval_01427.png,314.21,False,34.450000000000045
88aa333f6d4f927e8b3e98a89be71abc405570c771cde590f02d8f76353ef65a,train_06411.png,1,62.79,eval_00386.png,118.90,False,56.11000000000001
8a206c6cf4e1e8100d20a919823a03fb28bcb8951b051dc601a21a93aaf09848,train_00916.png,1,302.00,eval_00697.png,153.18,False,148.82
8a29e851e98676ef30b4425bb175e66193c48f2fdca9a5e506ca861bf8b39a7a,train_03822.png,0,96.79,eval_01041.png,348.35,False,108.44
8af17954c03a9d765da9996c013d40a12b9d5a4ab8821026d6c8422c8e87e6e1,train_05434.png,1,32.89,eval_01178.png,149.73,False,116.83999999999999
8b0f632f7bfbc3014ef5faac914334cc9d19350d42b367bcd44b93a2e1885c74,train_01601.png,1,100.65,eval_01205.png,127.98,False,27.33
8b2f3422685e1cafa05c9309b6a07bf3e5c5ff5f7830980ca10221f55c6dba71,train_00694.png,0,295.70,eval_01136.png,343.29,False,47.59000000000003
8bace2b87f42ba116d754409257f8f738080e7c6085cbbb04a80a1119cc95284,train_02858.png,1,95.79,eval_00895.png,112.69,False,16.89999999999999
8bdd86df423229e9189026b6049919de0288be7381f954c73116d943d8f17118,train_04739.png,1,353.96,eval_01107.png,93.36,False,99.40000000000003
8c1a9a10bc71a76cf456a304129105435e8c216a1b26184aadc267faa4d5f737,train_02361.png,1,191.58,eval_01510.png,109.71,False,81.87000000000002
8c8c8b349668954d9c451d4d4858d17403b7b3c6957f8bcd83e1cdc6d5d19ad1,train_05150.png,1,145.34,eval_00887.png,115.62,False,29.72
8d22b96f0d139f3888e14ea10bdac15432be3c92091b645787e5f7e3eb4ae459,train_00070.png,0,312.47,eval_01810.png,120.04,False,167.57
8db23b950e2bd87ca6071e355eff20a25a8ea2b59e0c0ecb276c04176e64abdb,train_03852.png,1,87.07,eval_00105.png,106.58,False,19.510000000000005
8dc5afb2cfa61d6de7798162c479993c1e41fe3fd8fe5c09c1d46773e5d2deca,train_06518.png,1,331.96,eval_00974.png,132.74,False,160.78000000000003
8dc98bd5bcb021504313c7b5b29b73d69f97efaf6a3aef8c4c0deecca7ccc116,train_06070.png,0,308.50,eval_01367.png,171.44,False,137.06
8dd9cb229a73726ff0c6f3a85b71092894171b13b4a1093feebf830df7ddeb0c,train_01338.png,0,132.46,eval_00919.png,13.28,False,119.18
8ddea4a1c3212dd9d5341cee071a790a60e8c4aaf8fdff096016fca221292734,train_06988.png,1,141.39,eval_01035.png,178.84,False,37.45000000000002
8e528f1dfe9da43473bbe71ed8730b4a183114ed5114d06069ba55b4299dd75e,train_04451.png,1,180.33,eval_00967.png,174.70,False,5.630000000000024
8e8cb0653b83fe7c95e749e9f549b21f31c1a8f8597bf10ca381ea837cc6c15c,train_02891.png,1,164.48,eval_01329.png,173.57,False,9.090000000000003
8e9ab2af0427a08424e1785c617672ce764a0d586bb92574b36cde272644241a,train_02081.png,0,340.72,eval_01463.png,148.28,False,167.55999999999997
8fb8aa26b9e0aba65ac1acf18b9fe02a84ec13e852d0afee7446f107e259ac6a,train_03511.png,1,356.47,eval_01770.png,162.79,False,166.31999999999996
900d4d8ea1a5b9b17d3e73e4cc5cdc66dd4ee476b8941d6d5ec43c7bd815d79b,train_05619.png,1,22.58,eval_01526.png,97.07,False,74.49
90422ecb6d9055e13016ea1dd53a9e4941f9148509dfca2a1f75cac2d85c2ed0,train_03238.png,0,125.96,eval_01154.png,313.53,False,172.43
905e815ae9c6aa1526755fd65fc1186160e15dc66718e64d6d0c0fad17f742ee,train_05912.png,0,330.03,eval_00025.png,262.48,False,67.54999999999995
90821d7a55d00fe590d0902312103c41e0c8e6dc258866b7df83c9d790adb308,train_05422.png,1,273.95,eval_00800.png,97.55,False,176.39999999999998
9084ece9edfc4d0a3b8be976cb04ebd3ef3bdf281fa8c0455d9144142530bc52,train_06220.png,0,322.04,eval_01237.png,87.59,False,125.54999999999998
90acd966a4604af10f263ef937d7cbebb1b01e603da2c156cddf81a5121df49b,train_07448.png,1,359.04,eval_01127.png,113.25,False,114.20999999999998
90fc7b6769694f343ba2d5093e1cd2faacd1f4682aa0a87863db2d8de1d87bfa,train_03809.png,0,340.24,eval_01199.png,24.76,False,44.51999999999998
917203e4edb1348d8561e20db3c701b7d360fcfa4d32ddc06f2d7f295b3e2ff2,train_01702.png,0,322.22,eval_00285.png,110.20,False,147.97999999999996
922f0a9249a5f83ba2161812c32930c4bcd20a5f2f5b4a766e121aa293e4b93d,train_01187.png,1,147.55,eval_01925.png,167.62,False,20.069999999999993
924007716491c5b3c179afc4b78ddfae05f8ef5eaf7d35b32612cf50f8769d84,train_02885.png,1,111.19,eval_01939.png,115.21,False,4.019999999999996
928348d9ef2615c53405a490001694e2300688a68d9019c3122ec13705708727,train_05384.png,1,253.74,eval_00483.png,159.06,False,94.68
92b03f885665b3c65982b3b54625aeb6d2e8de17ed6438db0900178ae9cdeef1,train_01135.png,1,316.90,eval_00893.png,155.80,False,161.09999999999997
92d9c21858c35d5bce9e3b9a6234fceab286acbc21de84b8ca9e86506d16a0f5,train_05905.png,1,269.15,eval_01153.png,154.91,False,114.23999999999998
92ed63ffc6a892ed95349b7258eca201ba07d492a187b042a36cdb2cbef8a75d,train_04751.png,1,318.54,eval_00054.png,139.66,False,178.88000000000002
93881d3c79b3719452f94650c3031ff9cc8298a5980d74ef1021ea1a18b7201b,train_01258.png,1,308.73,eval_01495.png,112.25,False,163.51999999999998
93ad7d9b748cefe998e0d1ca48b41ca4112353a0cee1d807cd8118dbfce923a9,train_06388.png,1,236.38,eval_00839.png,90.32,False,146.06
941e5af22c7775661e4222d0b4ef5c7d582279c159dc000bc468e8297056336c,train_05055.png,1,241.27,eval_00301.png,99.14,False,142.13
94ad041e0661d9b033defa01991520a708f53e752beb416456febd2ef29fc5e4,train_02777.png,1,139.66,eval_00055.png,98.99,False,40.67
95bbddd94e5d7460cdac7373771d054c4ce09978dd7439b3b3be7fcad7d6e764,train_00304.png,0,291.02,eval_01742.png,47.10,False,116.08000000000001
95cecd4c41fbf6a6d034268ee4f8a7a92ad65af401cc9b449836edc8acc07a93,train_07199.png,0,312.70,eval_00955.png,315.69,False,2.990000000000009
960345e312c4c966119f9e5139b1ef4c2ffa64dd194a8cd3dc17bdea348aa368,train_00097.png,1,209.17,eval_01373.png,146.84,False,62.329999999999984
96503bfdff4a1d881de8c69faecfe0247f58184df1f83e8915337fac96385577,train_02302.png,1,13.60,eval_00707.png,108.46,False,94.86
96b61dfac7d41067907407e9d0813e596c705f62e2fe7cd525b9ee71d5c47bf0,train_07838.png,1,154.31,eval_01413.png,120.01,False,34.3
976b99218669031343b55922f8d41e7a49dfe260c3d1b0eb3e766976f97f1d0d,train_02824.png,1,22.76,eval_00858.png,147.94,False,125.17999999999999
9772157201a5e197801f4d0134a35a945db398808603ca875a1cf1eab02b0c2f,train_06613.png,0,296.91,eval_00322.png,129.01,False,167.90000000000003
9807ca5f2df98fc9ea24184769696fc26bfa1bad083939474d2af81c40bd64a9,train_06294.png,1,248.58,eval_01346.png,173.70,False,74.88000000000002
98245ef45362efd12d8052185cd2514996089a1dd6e6a2c802187d636ca88297,train_01467.png,1,5.03,eval_00661.png,123.05,False,118.02
982cc033590aacdadfa299ca81bd07c3484789f45e0e07d35ccbc950a53c6cfb,train_06245.png,1,20.52,eval_00069.png,134.50,False,113.98
98722323dad6a84788f82e9d020ad9cbff1649b444fe2dd080ba02302418086b,train_04820.png,1,223.08,eval_00034.png,96.05,False,127.03000000000002
98ab70ff5217631f7deac4c5028ad33150db0c53c5f42f698f4693bdb5715796,train_02778.png,1,327.43,eval_01824.png,143.17,False,175.73999999999998
98dd20bfef53e90a7dcbfe986bcaf22efcd30c3b2734921b9ed4fbba6afacb79,train_06497.png,0,275.80,eval_01235.png,62.06,False,146.26
993795edc7f7a43707d2de557418877cca6625f18f03624d03175d0fd6c31858,train_06958.png,1,92.90,eval_00125.png,119.99,False,27.08999999999999
994f76c221998207da541082123dd467e3ecb915b48ec8c5ad803eaddba52ad5,train_00670.png,1,157.92,eval_01241.png,112.62,False,45.29999999999998
997c0270655d99ad8133adccb2238296cc01d74eaeddded443b3bc82b290b347,train_07044.png,1,292.33,eval_01895.png,128.81,False,163.51999999999998
997fcee756efcd0b4949a53c12be0da5462f6f375f76f74428431bc0baddd491,train_07602.png,1,116.21,eval_01841.png,125.13,False,8.920000000000002
99afc48f068613c581b71363e895baf414482ab5e89e658bed944d175957b5c5,train_02793.png,1,53.88,eval_00062.png,104.02,False,50.13999999999999
99c171006cddfd9432689226ac9aac294f97657df53e44a8b447fe72a0a8f9e4,train_03826.png,0,176.95,eval_00035.png,155.72,False,21.22999999999999
99d2a9213799a8e2f2b159cc0f904540c84cfd02b61447483468a630a90ab5e9,train_03344.png,1,284.44,eval_01878.png,153.89,False,130.55
99e79c1e72c6a02d674a70f14f132b8f34e720ff4c916aaae0829117e9321e44,train_05775.png,1,245.68,eval_00731.png,177.20,False,68.48000000000002
9a0a2220dd6d95ebe4b5ea3b3dff164d25614bdb7d56a56248c50f462b7b04c5,train_00460.png,1,41.14,eval_01605.png,164.95,False,123.80999999999999
9a2337da7f271417f4c2fc61a3f8c0f50dd7c82c62a9a34e6ce11cbdbf174816,train_00627.png,0,344.13,eval_01451.png,171.21,False,172.92
9a7b639cfebe2da08d6973e6a1271c4f0c0d697691e6deed7861fdeb35a914bd,train_06399.png,1,117.75,eval_00667.png,163.71,False,45.96000000000001
9aa977da65e00b760eccb603d96cec5da6389aabb2cd1f89609d563203f8f8c9,train_03608.png,1,175.74,eval_01378.png,94.88,False,80.86000000000001
9acc6fbc899704ffb45ff0dd133ded76176572bdac01b0a474845fca35fca370,train_03498.png,0,332.10,eval_01862.png,298.38,False,33.72000000000003
9ad9d5a179295cbb67ffd84faeadf44fc7d89d7fd66261687b2d92e65218389a,train_06476.png,0,283.03,eval_00341.png,269.31,False,13.71999999999997
9aec62b5ee85777ab821904a78fa23588eda03ceda66fa9896dd3ae32bbb4254,train_03436.png,1,229.70,eval_01574.png,102.55,False,127.14999999999999
9b093eff311bee667fb110250af1b9639a29808f639c9b4bc013a2dc378d0f3e,train_02682.png,0,32.27,eval_01102.png,142.24,False,109.97
9b6735d88ea5823d6f775b11f3fdda134039f5dc8c111847e69c408cef7ae023,train_02240.png,1,1.73,eval_00705.png,159.23,False,157.5
9b714779cef4e3ebbb9ee986576f4aacc484edb32192fc4eb7af8858cbe0e648,train_01393.png,0,272.44,eval_01871.png,290.13,False,17.689999999999998
9b7a2702d56dbca645fbbcd79e3263a4e6c23e0cf0a841eb6c0d5d483bb92121,train_03490.png,1,18.05,eval_01290.png,114.33,False,96.28
9b81f1bd8eb0a3e36a0df73a08252ef3f64bc31f128df0a2c455a6e16e90c22b,train_03373.png,0,301.90,eval_01874.png,260.95,False,40.94999999999999
9b8579557c8e642c7e0e14ea3c53cffc918e89b4189c95ab18e51eba6649a26e,train_06456.png,1,194.07,eval_01113.png,104.25,False,89.82
9c12100cadc0478ee781261fdb6ee38139b360a07ef22e7614bb57cb130cd1af,train_05068.png,1,199.22,eval_01160.png,99.04,False,100.17999999999999
9c5fca32b9a5d2f5be05cbcabc241a5fb07f94d455bfbba60ac295c79646e626,train_04957.png,0,339.59,eval_00627.png,11.28,False,31.689999999999998
9cf054326d24e3c504c20a55a92a813d2d9937476e9abb2ca1c7e551a1acd6a5,train_02228.png,1,47.60,eval_00078.png,116.05,False,68.44999999999999
9d3bcf0848f3a205ad2ceffedefd76adfc5f89e2b22333a425d578cf3db7e854,train_06266.png,0,289.08,eval_00225.png,177.10,False,111.97999999999999
9d60a5ecaf51275a1f4cf74ce2f8516fc470935bd76ae664e6c0779ef92f4b21,train_01354.png,1,114.48,eval_00861.png,141.28,False,26.799999999999997
9df31e57fcfff9c70be632660966e765ac4dcad68ae0b764c07b65fe9aa81734,train_06023.png,0,342.09,eval_00557.png,227.08,False,115.00999999999996
9e0e10feaec112759d2663020370b4177f790fed5d1b6baee293bf416cbdebf0,train_03304.png,1,358.52,eval_01952.png,128.70,False,130.18
9ea98cee14aae19e279daf170b8ba81c3cc0aae6bfcea7acf096a3c364439f81,train_05308.png,0,276.90,eval_01152.png,222.07,False,54.829999999999984
9eb073a1a60a7071b5ef6bf519aef23e4fd0feb49347f3ff0dc4d91558f44f22,train_06058.png,1,173.41,eval_01802.png,177.31,False,3.9000000000000057
9eec9c5393f647a3b86d4b6d6e2a70cfaeb804b3387626104414c927f3077abd,train_05564.png,1,50.02,eval_01217.png,167.41,False,117.38999999999999
9f2217c12a4819840fe2ee9b6001f5733a3b9fb2496eeda1a6d07c6f6ae269d9,train_05581.png,1,180.25,eval_01010.png,142.54,False,37.71000000000001
9f4516c2aa8b711a550e0488470a24cc0ab1cbd33056461a010a2fc45c882989,train_04604.png,1,158.59,eval_01693.png,105.26,False,53.33
9f6fc906bd9ac67b354a66559399a9cd85c1f2ce44493d64564eb469f1105ab1,train_06272.png,1,105.45,eval_01109.png,94.77,False,10.680000000000007
9fb9ac01ddeccf5b40808c32b65792b7239c14d8a963101652410a6d50dcd069,train_06161.png,1,230.53,eval_00937.png,179.40,False,51.129999999999995
9fdbea5e97125df40be150e8f1599e35a24aff44569c5aacb9d0981cd8d16571,train_04713.png,0,271.25,eval_00038.png,91.02,False,179.76999999999998
9ff41f735fb694957a2a4e8149fb07b7f8b0291f51458b6e723de61411dabe94,train_03834.png,0,139.15,eval_01296.png,353.42,False,145.73
a01cb4a6e2fd7e765b10ccd5dbdcfaa8a88524a220cbc13a176db05a95d7fdc7,train_00343.png,1,64.88,eval_00793.png,121.02,False,56.14
a17c0ee458d2cd03fe6a7e772a55421cf6cfe3709b854b36ad783b6a1d615ca6,train_05758.png,0,320.70,eval_00413.png,14.59,False,53.889999999999986
a38a0475ed4f8be86bb5af90a423456b9e192bdbeb85eee93d334b07287da744,train_01515.png,0,274.14,eval_01396.png,72.53,False,158.39000000000001
a40f4862afa8e6022394509bb525a4fa7b09c4ff453677dd36ea10c2cb6783fe,train_06792.png,1,266.79,eval_01319.png,90.96,False,175.83000000000004
a461157b23892bd46754ae8d588c89c2bb4682521c006f0d18d5bf93699564d1,train_03332.png,0,347.41,eval_00932.png,108.21,False,120.79999999999995
a4bb28050f68a2e4e558239340c6915c757b1ea575ed2bdf405bcccb418ef6d8,train_04393.png,1,19.31,eval_00460.png,150.33,False,131.02
a6c59d3d7fef50275d20e88d43ea705fa9902765bab8034c6f3c7eaddbbb6202,train_00378.png,1,322.03,eval_01262.png,142.22,False,179.80999999999997
a76bcd438caa0022b0133830d3a28110ce3c4c2940e7d1ae753f875aa02d4954,train_06465.png,0,282.15,eval_00189.png,16.53,False,94.38
