image_id,hash,label,azimuth,fold
train_03029.png,5c1ddd94e8d660f84000b91911b9f2ed4120ac8e23e1a462cd005853bcb196a0,0,241.81,4
train_03030.png,e3bd968cf0049eaac714314588227580e34476ddd45fe660263630105b13422b,0,335.62,4
train_03031.png,1449facef698506e1292082a6ef0e53cb18eef1cff4c3d964eb326ef74a27742,0,335.72,2
train_03032.png,017444ceb00f0d1c9eb18521557f1cc4442a24aa23201c565a533a49be369858,1,276.58,4
train_03033.png,7a1041bbe299ceb3837d3c601c2c10be7d72a70cd2fe1194d96b41524899b0ca,1,73.0,4
train_03034.png,d5a6cda7d3a1b1041cc5ba1281971bc291e65b6d807050dacc3e86ede6b0bbb1,1,10.72,4
train_03035.png,11a1e10eb8b978464d354518d602212b6398aa189e3538d901024d6a6a03e197,0,339.38,2
train_03036.png,0f0d9b52ffa73eb80b363ed6ea66b1cf62b85273ba37cd8b6bfeb8b279466fd4,0,350.31,0
train_03037.png,19b7e9ee5e0b0b5aada9246db63bc28308eb244e4941ba552dceae9e9298bba3,1,101.25,2
train_03038.png,e473721e69ec3125fccd3802e77693d8ffb2a27eb03f4d1497481ed7f68ce8d6,1,1.88,3
train_03039.png,3d7969cc02e70a3dba668070dc3039085a75a71512d52130d4dea02c5d4a32f0,1,294.03,3
train_03040.png,2ceec5336a64fdb56c1a8ba6c001f69e7841eafdeb0f408bdda29db2b192e8be,1,197.89,2
train_03041.png,badb0315913d5c867afa55837144120b082eab93c2b328f84b635d9420c87dfd,0,351.72,3
train_03042.png,2053427394a928e6f872f1615cd4304e9789cf0fc994086b8d09c60996a9863a,1,306.8,1
train_03043.png,ddf46a867a7bf84093d490aed932d18a4097dc26ca5eca16e9c6e0f03f034fa6,1,189.18,1
train_03044.png,503abc74c79851605d8b3069362f433504a9bf1eca1bc71c0d0bad608b7c41a9,1,127.01,1
train_03045.png,60e00a628e36cd79a8cc0b0352b1363d381760fc3a7ef81a7ce8faa6e70dcf31,1,234.32,2
train_03046.png,14d7db0fdde2069325b03bb2d0583bb8d140a316d795c6726a071baccf161cf2,1,206.52,4
train_03047.png,49dd31b1aece0087bc1062907a78399aa8c20cff05c83c5a2e38a3951bd205dd,1,64.43,0
train_03048.png,f1f1aab55c583fe5fcf0a5fd88f0d5a1002ff51c17b957319355f5b68223faf3,0,340.48,4
train_03049.png,1eb6e4c0ca6b65a98c81b6136ed18f283bf28ffacb77f3ddcd82ed38d2f5ecd6,1,206.12,4
train_03050.png,f954ab909d6d6a7efa007d437c0387cef4f0d268326f3730e4a6556e51cf98cd,1,248.99,3
train_03051.png,78af50d72a35c192d3e64830e50d74009f4eab0151f1c2d1115665d3275e3407,1,187.66,1
train_03052.png,606ca1ca35a25fbbc8c3552ebbab54b57b55ffcc48910291463520d59e9e1d3c,0,314.67,4
train_03053.png,7aa6a4e37328406db93de5288d3113893c516be351d48f763bc70c3c41eace8b,0,130.04,4
train_03054.png,4a0809798160caf4d5c55e0519823eb02a255049cc3387da89dc07ec273d1002,0,332.54,2
train_03055.png,425fbce0f9f024d7bb59dbdfa5373bae7f6306009420fe25c780c445b4a5d458,1,288.74,0
train_03056.png,e1aa01b0e06ae809eb86e60664eba1ed0af88e696f567a3fc9b9812087b2651d,1,246.23,2
train_03057.png,75a3275f99abfbeab166b59e8b66e27d05f3aa31c2e940dbace57f07c38e31ea,1,312.27,1
train_03058.png,54749fccfbd928f0e54dbb245cda466a066149d5d841217e9801080717abc408,1,175.06,2
train_03059.png,59258dae01ed7dc9bb594d7df98415dfd128f588e219b0c4dbf427331c1228bf,1,66.96,2
train_03060.png,365821a9613a0f03a91e3905b2a40bdd8a60c9dccd7816ced4936e9f76478c6b,0,234.03,4
train_03061.png,f54e257b769a22100ac25e43acfaffc3f08529b45e574aba7a38bfbc0e165cbb,0,339.14,1
train_03062.png,02c7bb7f599f107c9dc842ad079d5e04d16b9c4a1719316a2898330442a50ee8,1,270.05,0
train_03063.png,713e97f8efdf45f749926e546744372fd5093ef2eee74bc6d570448adecf5e4d,1,181.02,1
train_03064.png,f5c90dbe6f06715e4fdee0379c26118a46a42d52db7848048d5585854710e768,0,350.46,0
train_03065.png,43f0e8a58468958f21d564e29db421fd2aadaf838baa6e89c14048412d5e8649,1,271.15,1
train_03066.png,0c372453d3399b8003d3d641f87835e231a5ad7f202e240d4f39907ab0286d11,0,276.65,1
train_03067.png,9cb005b2323c0dc992a3794d2c26d0cd3f435bfdcb97d4484efd7e04a10f8853,1,20.5,2
train_03068.png,53e715f94973464715df28528b64ef32791f617ff7e66da3c304ff917f702a48,0,274.38,4
train_03069.png,411e35dac528ebb46e96a9a11a4bb6f69b6cc9b20ae839cafee8529d9c5fe319,1,250.06,2
train_03070.png,4993ce48e86a65b128e27ad3e7dd16a7d979e449936ef4256b3835fabda3bac1,1,344.98,1
train_03071.png,3b0c37f0409439a85ad33d31fdba2134f9c77674195b2b0971fc7b9124271ad3,1,96.05,1
train_03072.png,191a18d20c86d8769354aad0a68f6463bc26514fa535fdef03ace6265623425e,0,355.55,0
train_03073.png,3419c3fec55d48b93c64df53860ff96c776192eff64f527b11aa4f73940ff912,1,138.65,3
train_03074.png,a2f9686654644dcd6f571074c1fff400a6f381b0a0a714f255c1b61a17687dfb,0,294.91,2
train_03075.png,2386e9c702fca243ab7132ad62ef481f4e1aed61e7bddf86a0ef9e33bd01397e,0,339.55,2
train_03076.png,8e0d9f220ea267d91e63adb6b3b2c4888929dea443722ece5a3fe91e9d7a642b,1,296.07,3
train_03077.png,c9e126b282dd0f3ab621027af0c41d191b58210e503fa148d9fc54af531fda73,1,32.03,3
train_03078.png,8f283b502b53489347e5aefba30a78d2f7225b7619c0ec160bc73031194cd4ff,0,75.26,3
train_03079.png,c7c42f0006c122a9e344e5f768104df9278a90e917defe8bf9796f7a30c0914f,1,72.18,4
train_03080.png,757668ecc0a888c29d78a5b2c39dc2f554d57be559cd6240de3e34950eab1bfa,1,228.61,2
train_03081.png,2b801226f6d1eb56026f0f932f8733431790fc39d9feb8507db8fb5b205be045,0,326.79,0
train_03082.png,4780ca41693b0fdc54b8ab477ec1294e033955d7ce674e34960a279a039a4e5f,1,33.56,2
train_03083.png,0081849a31d70be955fd488a059e055f585a35ad40d0ebe70df8e0c0fe4e4249,0,316.4,4
train_03084.png,224ff18db42ffa48151eee57352965abf5c5551d05e0266ef9bef5d457e258dd,1,147.12,3
train_03085.png,9f46025ea60d53435eade048f94c2f00de2437465cc9f02ff57bbca82628c49a,1,79.16,2
train_03086.png,597b27b9dac4b40f31cbbbb20fc0b5d026bcc73195aca354d946ac43c81eb951,0,341.68,2
train_03087.png,0aa83c55e4a5a2bf981a4aa25cd4fb98bd832b7af4a34491ae567ed7d4209d60,0,296.77,2
train_03088.png,9464eb98bfc990d13f3a6f0090b566bc065224709be482c19e7e878f67624b71,1,333.13,3
train_03089.png,2ea60bb90bd398b0acb3e60396d65c85213f62a53828391b1b1da63e65dd03b0,1,150.79,3
train_03090.png,e039b75b4501c5f38f0cfe5045a2a8c254f77054e046df5a81adf87cef508b6f,1,121.95,3
train_03091.png,832328d2fcc3525b043c006bbdae336502d18dd38c4297c9c44ff3c0a28b4d1d,1,26.76,4
train_03092.png,55994cf985537037777edcf02004ba752da3162407f3f147a377cd85e751f687,1,93.06,2
train_03093.png,e30b7e895b16f510534c6b14d5d13ecdc0f0ffe6b9860954ec1079cc2e617aad,1,5.34,4
train_03094.png,f63038860aa78eee1797b4a0a0c6229a1a13c660c2aa2deac422661896c0948e,1,338.2,2
train_03095.png,7afda18c686c69fdac669151305c28b6bf7131e82055eee726ee3ba084e69cd6,1,299.28,3
train_03096.png,54729a87a42ad67d24857bbb86d0dc4a3edec41b5d9f2329d91fa339953ec8ed,1,167.16,1
train_03097.png,ce50b294d9f50024beb70399791d2695ae4b47e551b1481b9a8b88e6584ab940,0,343.41,3
train_03098.png,1ad762d8a4756113d9666a6a00bc2fe84810b48efb32c3a34490adc58e114e19,1,222.15,3
train_03099.png,dfed3a4d3ee49b8e49aab66bceea6144bc38f6e488ef4f64b3824595426f1df7,1,246.75,4
train_03100.png,cffb89a190e95078ddbde691b3bad1e9d2113230b302409b35fb332fa66daa16,0,54.96,3
train_03101.png,84bc147eca4d351d8cd6447415216059215f1edd8c12520e78cb271f31005d78,1,169.79,1
train_03102.png,d0ea2717ef2e62d411fa277362b7d66c5ff758a076ad70734bf794b5c4220b25,1,148.28,3
train_03103.png,ae75633bd86bafa479879915bd4be0ca7d52510f3f6a672e2aafc05d769a6842,1,323.99,2
train_03104.png,6a28e6b4ea8c7052ab8d32d2bd1ccf706cc12f18d3e4723e73847272bf1811d4,1,128.31,4
train_03105.png,322da6426c7570bdb9e5f768ad20154cc4e4f7f45cadd8483ca2f5023eeae197,0,328.75,2
train_03106.png,8c3c4cd3cd2b494db86b4096cf6e0a259f4a459df6af97efdcbea01ce6a9e8ae,0,156.54,3
train_03107.png,5a07fc0db5831c1037dd18d2bb9cfdf2bfdc502c214a03ce6f465d77ad8838d4,1,270.03,2
train_03108.png,a3951ea5ec3ac1e2ab38e5893444a10198857058ebbbc1319f40afd8b1b6efbc,0,327.4,3
train_03109.png,26cd23f447438191cc4156a512310d553a4e1aeedc8afe6764b422cfcb525cc6,1,358.61,0
train_03110.png,87287350f7e44e855a0fb271a0e508d6d738e727f21984a8051526d05426ab70,1,87.93,4
train_03111.png,953a9c44e42978933f37d087e4488d5caa82ddc6a1d4c2671c3d1a8aee78f8b9,0,27.79,2
train_03112.png,0956caef22d74ca5ef640b022ee49aa61456d785043549fac4a208fcc7a65656,1,221.06,2
train_03113.png,032d1fea28c43754b0ad90d1ccac34f71586bda634256ed606c372ebe2e0f8d2,1,318.92,0
train_03114.png,b125969eca22e5b14c44ae5a848bc1517bf0fbf828639fbaa20928baaeedae97,1,100.38,3
train_03115.png,e7d9bdbb746fc48fed547fa89d3b9f44da576f0a878fb63fedcd5dddd6a55366,1,155.42,2
train_03116.png,6a607d50c5b660672e5d3be6d4ccedaff1521ddcf82a6c809012e7cd6874c2e6,0,301.12,3
train_03117.png,12db8fd47907b9f1ccd074c6543cc68b231e6ad8cb03b8d26d995883866e25b7,1,77.01,1
train_03118.png,aa64a45655bb4469f934a7ff7d1ebf95121adc4185aebc8b43cc222cca869b0d,1,204.86,1
train_03119.png,b5173cffa605af9c873cc674bdca66f015b72f3e953fa797c24a4451646930ac,1,136.84,2
train_03120.png,f68f6b18effe97a106c45a74e75bbad45215ba537def63a1fc2689b1e62a3fca,1,9.38,4
train_03121.png,634864d50113bd19f3b4032db52f641f15022beb22ca56f1685be67dd07cb167,1,342.93,2
train_03122.png,fc7aed05960ab72873d8eeb1c556947c4e0b255921da884328998fdb9c6edbd3,1,134.54,1
train_03123.png,985c40ba47151153cdfb7083a0648b97a13cc378ede64f08c484303c05c18e04,0,346.23,2
train_03124.png,a1a84b58db9bdf11659af50a69750c9965b6063dbc5c55ce5dcc7731a1fca4a8,1,316.72,2
train_03125.png,b6e93b4488e30420ca327919a23eab28d5cac0dde4c25818af72c04675389da6,0,336.09,1
train_03126.png,9843bb567b7f0a63b8a67f286efe5a1cd740733dcaede3f231f08645439593d4,1,229.3,4
train_03127.png,f1d67cdf9a167d1ed068aee9cc4ad872d061d18049b1753ca150f5042d965d75,0,231.92,4
train_03128.png,9b12017cd504a5f1bb88db8c551cb7c759b45678e51a8b0a965d449f6fc82c8f,1,85.93,2
train_03129.png,c6bafa0472fe203db5b2bd07299c3235b9f45a4abf4ba9e76c8c1a8997662724,0,303.31,1
train_03130.png,0aa6f6759dd234a8275a91a7a95c1bf1dbb92c7ad6f9867e5ebfd29f4223e755,0,339.87,3
train_03131.png,17e7e5d9eb17e4cf142a0af999b0ef53218e2fd2dc4923be035e6af8c2d633af,0,318.99,3
train_03132.png,bdd3ba59359cfcbbc84f41378909623df08d8776d2e58cbc5e825c5587ef9e8b,0,304.15,3
train_03133.png,75de2778203b2e8c39b365f41fc93e293c59a6009ef2e0228f468676348230eb,1,174.51,4
train_03134.png,b3f4dec9e72871a0522a144493c306781b4b037fafccb946daa29a253aab6cf0,1,178.93,3
train_03135.png,7050b27917eacc3efa375c3ed85caef358478dab260bd9f0abe8fa0692bc4c2f,1,4.32,1
train_03136.png,855e586adc5306fc38915e924e2cfaa2cde861eb81fb47e18d5c8563b68ed880,1,200.48,1
train_03137.png,0206d24baf85ca79c69e63572e3a24977a861adc8f40675af51256c6e64b4c96,1,189.65,0
train_03138.png,5909b91e15b7e1673c40718d4820a3a61c5951c9294f2aa5c1444ad5617973ce,1,14.44,2
train_03139.png,48700eaaef0b27b08571ccb6e67dff676136d83aedd5e24505a7ec22b8e69551,0,306.21,0
train_03140.png,e79fa8ee45c9ff2460e91661953964f84b974d7e2a0e69be2607681ea7fcb1eb,0,285.11,0
train_03141.png,bfe4df751ee65071474f9dcf6fa9bba91ea089def222290f7c5f17d9b6085775,1,134.05,2
train_03142.png,5660900b61870dc729ea6eb55fdab4c3d93aebe8a66f8552639a9e62eaf1526c,0,352.78,0
train_03143.png,2a23233703fdf0696cac0e3842591a51e680b9aa955a3a4c126aecee98cf50aa,0,337.17,2
train_03144.png,cabeb14aae4ff33c6c9f50ddc2f4cd839ac6dc42db605dd328419b8e64ccb5b7,0,340.95,2
train_03145.png,e686d7e5fda96eb112882931406961a63909646c725428f511e799e0d9a5a3e8,1,333.16,0
train_03146.png,3905720ff5d7ecd11e80226e757a96c0f47ae97e3a8d3413abb37442b780c1b1,1,339.11,3
train_03147.png,1725865d5a0bb8a41dea8e76f229cf5a2750853fbc6b53e32c90aa841371dca4,0,194.07,4
train_03148.png,73f7245c9d9c34267460cdaa61266ef72512300ffdb58ace63612c3366413515,0,291.25,0
train_03149.png,bb57ddf4c90b7ce30622a24db49e7567d324c02caf37b478ec40af0d78aeae44,1,158.27,2
train_03150.png,5780f9a2230f42e1ab31c693762e967e4c4b167841fc7c3d2ad038f7d90eba13,1,121.72,2
train_03151.png,b1e2db42b01f1fe1e2127b3b850fe34c0d21fe9389f663e69b55c03480b6296a,1,220.37,0
train_03152.png,5337671c2c74baaf5835c5f4f91ea21d581161839903621dc4d466792da3150d,1,115.41,3
train_03153.png,e7a143046b83014bdae7b8541846183de428ab5f915d8bcf0e0c218769e2b4d8,1,289.93,2
train_03154.png,72e03c016ecb5c89bab69bf824f4718aab2b577832fa0dbed85ecb5c445b6a42,1,184.26,4
train_03155.png,3dcd6118064b378290cb02050f9d926557118755b4b8ddd2ed0845975ae8fdbf,1,148.59,4
train_03156.png,2ba1dbdf2f9db191db2faea0b2e32649e933848053c008d58c44a66680d36b0c,0,318.24,4
train_03157.png,f8d8ff9d7336b7749864a3030646388cb7ca0596c70e1fdac6ec8a8ba1ea205b,1,114.58,1
train_03158.png,c8162d171124ffae22d29085034d34c40e07dbc24a59d6b7bbcfde46391af15b,0,339.51,2
train_03159.png,72ecb55d75619bd34cba4e64ac3e95ce43e2bfb997f5066e580880cd27cfa55b,0,317.88,1
train_03160.png,8acabd267b976d4b1f7d8d69b5fc3ec596dbd1d32011c12e1deea6b13e352d77,0,254.62,1
train_03161.png,63466626c67bc2f8213ed7ce784ee760ea968c2bca00f15c3d0c1eeea2430b59,1,120.91,3
train_03162.png,1f45d67a7c3e71d053be6ba95cf4f8afa25fbb3a76835b71ac2fb7b950b05eea,1,156.94,4
train_03163.png,b9757878c5dcb54843a9b9eb811e9d10dfc87db6c6769fcdbe086dbf9f109fd1,1,216.21,1
train_03164.png,2ec08a61bf855ae5c0ef736615a741b0fae8fe85409398c8a767a7d3981eb187,0,197.59,2
train_03165.png,a052ff570cdc04ada663e42e058b15ff32c6df7a98571a9b0cbe18139c0f34df,1,150.7,2
train_03166.png,d34ae9911bb6f0af56b5cc11d91e65887bb71966bcdf5b39625d990e24533deb,1,6.64,3
train_03167.png,0a989dbe91e187a84ee312d21ad6036a5cb37c144dbba4cc731d3fb830cc72c7,0,358.43,1
train_03168.png,f0952f64c7c7348eb83ee63a950c84a2b6215d0793dc7e53dba1c044d243d2a6,1,47.25,2
train_03169.png,0fb0aaa86500a6592247ae6808923f8a03e773533f6ab4a41f8e5b7ba7a1f90a,1,307.97,3
train_03170.png,74162e40d555eb306aa976a8b33513c1bacc4caa93c1fd3b00490904758db614,1,6.95,3
train_03171.png,0581cd3f5fe60fde61ffd2012fbbcc5b9ec9f0d03cf8aa1ec19742866df5d7dd,1,5.27,1
train_03172.png,239aa77468f9e75b296121b1c58f9cea666b155f9a2ce8c1292004700556a727,0,315.9,3
train_03173.png,f0120ad222e7385a2e8b417406bd41ce97fcae1f915d86bc155ed87c186e434a,1,282.21,1
train_03174.png,4576442b664ec1a8343ee7e4855eb81be2ef08525920e8bea83fb75da6fc185d,1,283.34,4
train_03175.png,d7d990ea75cd30e441f4cf7349fdb9bf0b7755be6a666a383a945ffdaf18e772,1,282.88,4
train_03176.png,a53f4b43e4eb72a639c1f09a76a5230d8e480254329efb2c73360a90260206da,0,294.21,2
train_03177.png,b8a85c48c6bb11c7ed2007d9beca4331a918e6263b36ed876443f27352f9cd21,0,275.71,1
train_03178.png,96dd12fc9502b3cf5749546bdb353baebd57e56af5760308fc9f109b28d10e4b,0,303.74,2
train_03179.png,84eeae9e8cb7ef985120eb8755a824278a64b70e3c8fb9ad9bc9424ee2ab9589,1,176.05,0
train_03180.png,dd05452bfebb57c25c77d0e720d6cbe2234558125ddee09eb0f14143b1d7fe50,0,275.33,0
train_03181.png,c558521aa58401e1225c921169b646c00aff4a9135e9d148c874973ed1635e9f,1,351.2,1
train_03182.png,27b8808761c954ae72279177f7c249dcb33f172573ff453c43d5ff399ac91427,0,294.08,2
train_03183.png,fb7fb14b414e096f0f803e16eef5f6cb7096c2ce3fdacbb50b2adeedec7b2c66,0,331.24,4
train_03184.png,7bf1fe66c53604e1e2111bdcb07ce1bc650e09cd016e63d4bc5c6af0b8a0e8ae,1,165.45,4
train_03185.png,1573d97eb65602f950a2d7a59c9f5b19126e61fa406e1e0b2546902af745f9b5,1,29.1,0
train_03186.png,e43d5988a9a9faf459a078c0487924ec49b7c47dda1d4c5b9a4df5f865f607fa,0,352.48,3
train_03187.png,1c172020b178b7f4a0d630304a18532cffffb20cd7e59497d4ca742867c887fd,1,56.44,3
train_03188.png,5de3ffe36b77d6617b84bae3051a82c1c230078e014c57b4ac2a2edab8638e3b,1,219.88,1
train_03189.png,cc74c8ce23bbf55aa17b310a6a3039fa021fb56f4604387a8f6d577adbfba935,1,130.91,2
train_03190.png,5c69a35f71277128ed2f0f0f8ef790e29ebecbec556b9f7511372d749adaf7ef,0,281.44,2
train_03191.png,6b2ddb875b0cf8b03d041688c5c93a3d8e3d19c82e0b82bf0bf1067b73e2e1fc,0,281.95,3
train_03192.png,27263d07929c549177ee24152e4430d2c9223e0c39d5596fc1f33ab9fe555852,1,87.64,0
train_03193.png,ace5c1d2764dea2941d30c9e941db2950cdea617ea80ec36c3f257716cbdeaf6,1,23.11,4
train_03194.png,9b356ccf9fc96f66a924e5a6c4d101647f970fa6db73953b8ad65a22bcda11ed,0,336.54,2
train_03195.png,1de16cccefb030f976584da33d283d0d280a1032509bcd7f46c36d3f9f7cf533,0,358.87,1
train_03196.png,19f0a52797d20db4791238e2885b08ac03ed90a27afa4494138846e72fe13ebd,0,350.89,1
train_03197.png,947c7b19498401f101657b4d71174ef1b08a54fa98b9a16347c4a2d26f001cad,1,147.71,3
train_03198.png,8fd18a1c975725ceeb06fac6791ef8fed1fa8555c0dac3e8f6428b7710bcfd05,1,258.9,2
train_03199.png,1f2ddf46d9cb57d14ad09f79311443199c34d4cff073834f7ad606474897c1ef,0,313.66,0
train_03200.png,4583cd52a49eb65c5d13dc2aa9221dda7018b6266d4a62eb7abd084f5b221491,1,44.24,3
train_03201.png,5d6e1b06c896017bed0a01460133a126b1b791cbd4206c8659586fba9e9baed7,0,287.7,1
train_03202.png,d363b8313fedce92ad6c3ccebf1448978702dfa5134aa4f652f5ab25987d0da3,1,316.59,3
train_03203.png,3019337ebf048a142738e2ffa8f28661c152883a8dd7f292b1ba1e51c6f74b6f,1,283.09,0
train_03204.png,a39156dae9d089dae144e720945f03595e8b9b90b9122a119dec5902e1bdcf29,1,344.4,2
train_03205.png,ac63e27d7aa50644647fa9825296ea99fbba499e86a87afec20c97fa2b95261b,1,39.78,0
train_03206.png,85b5c9b34e1d86605fc5b157557ced6058e2f49e5dc53731df36886f149d2f99,0,344.87,0
train_03207.png,661d03d2274530d162366928d63ac27b8370ac4e4ca26832f1012c4e93a1f80b,1,262.4,0
train_03208.png,6fe7082028b2dc6480a7838f75d86c0ccb606a809177a11bdb6b2451ce22384c,1,49.34,0
train_03209.png,67115655bb96cf1f37e560571f0067b820a80093965f73c3ce39c51fa2d02873,1,78.27,0
train_03210.png,f13d16c5a08252867f1f3055057aaefc37e624c75fe812e3b018a8fa40fcc94c,0,310.72,4
train_03211.png,9e52422eb62295a53f0e262616139de3d289629167d0955959f025020eb9b616,1,215.54,0
train_03212.png,b1daa4a23799bb2764b88ea0251ce5d4f05eb16f556de95403ab188e4d842200,1,33.92,1
train_03213.png,900459dd470bb4d18bad85d771e2d8d55254d5b0e3799f05d130fd2f62400957,1,293.19,2
train_03214.png,e4b27305ac2251eb7f6e82bc3cf263d64389c6abc554f3f5b803639d39dddefd,1,207.96,2
train_03215.png,f5dcd8ab84d8fb39f793b6e76a64424130df8e5cd04dc8a414bfdd63fe983ab4,1,177.83,2
train_03216.png,60f2e6ef266784dceeb1ec0dd41a4f7b24f9d41f6d83873b49d31580923f6a8a,0,353.23,2
train_03217.png,461b9d6e159e3ac604cb9c6b30db31cc3d6441f049077bd14c27c248a6a3e1b3,0,282.83,3
train_03218.png,5895228e1c4ab1507b5ec99f4a1da1034fbd87266cebabe963998bf832b9d604,1,331.88,3
train_03219.png,fe522273cafb74b5172086c4c2e3bbe16f293ca72fc6575d1e6e2d20cde90fc6,1,132.51,2
train_03220.png,94ecc7ffcaea948a25aa899d8e479201fb9adc334d35d9f964d0b315d1ddb340,1,69.96,3
train_03221.png,2de4b4137bdf440165bcd00570cb36d1afb7aa03b682d89ce46eef5401c277d6,1,312.07,3
train_03222.png,6d6b3585f6191f41cdb5fe1f2e4660b21ee4f6c89b4ee3d3b5917aea86d5ca26,1,257.82,4
train_03223.png,89f5f170610f7df2d7829c9eab93d25df1c4823475a7dc6832c5dfee76e20596,1,27.39,4
train_03224.png,32e9da3f2c9db48e8193d66b92bd25b371d93f8ab2c962062181c4a679d9ef44,0,293.12,1
train_03225.png,486255b8a7f0830c13e171bdcca9de30f33481b9faf2291b1c90065c5f9efe59,1,45.55,0
train_03226.png,607956f7ea076b1a396cb01e35ec59c30d91c5617d61b5ceba556cb44e7b9700,1,319.05,1
train_03227.png,f63c56c86058a4e41771d8d06799952997d3334ef40d47ff0ff86e62ef97ee89,0,301.29,0
train_03228.png,95c10489c889d056a4dc1295837972900c56745ff6e427c1ebdef73a514e399a,1,322.83,0
train_03229.png,a35d19c54f245f398ada9945bdaf172390f6fd1cf6f90eb443770a097388f49c,1,116.3,2
train_03230.png,196e13864ab75e946d5b0bb6b60b63267521416965f41075fc15140e2d130a4f,1,204.59,0
train_03231.png,226144cec16908a92df346c1c6ada1822dc0f3f1a036b9b5711208b4d1cee5b0,1,325.35,3
train_03232.png,1e77c94ad659421bf67f909e0fc6d6b78b17bb8de89400ffdae9915098d68a7e,0,26.02,4
train_03233.png,f68f6b18effe97a106c45a74e75bbad45215ba537def63a1fc2689b1e62a3fca,0,292.73,4
train_03234.png,1de16cccefb030f976584da33d283d0d280a1032509bcd7f46c36d3f9f7cf533,1,353.01,1
train_03235.png,a4a98d52a57563340ef540dfadaa1d9ad2adb1a453dffad4661f742f1da30abf,1,86.21,3
train_03236.png,52c28d31daa6babac6f53de2f654157bac9a8a2652b23665653d96e624ea3cb4,1,241.17,0
train_03237.png,856b6dfd194bbf34f8d0a6e2abb8b9297b7fa7fee703806a02e2781a24372578,0,346.45,0
train_03238.png,90422ecb6d9055e13016ea1dd53a9e4941f9148509dfca2a1f75cac2d85c2ed0,0,125.96,3
train_03239.png,6420ab9ff24f68c7121cce613eb96bc0f8fe54461f660bb0af19100d33050b0f,0,338.76,0
train_03240.png,1124f3dbb56c44c7776399299b69084f73f941c726f6005175e65329ae385c31,1,323.02,1
train_03241.png,ca060a46f94245c084d52086b3d52d9a32f420bf1c145a6e9354a14a2635adee,0,275.95,0
train_03242.png,be2e5c67d2f73fb579899e438872c9f912bd1d8ce985918830f734e60aa316c2,0,319.03,2
train_03243.png,bd79fff7f5d5f7b447d1ad4650531620219e81b453abcedf40fc9b28de5ecdb2,0,336.1,3
train_03244.png,56553519c1be8282b1da93fde2f5dea56e7bd030f128a87a9ba629629f772643,1,90.63,1
train_03245.png,82beee0e143159c59df20d2489e5730424fd3d7d9b186e39a520e959570eaf73,1,219.71,2
train_03246.png,ff81c9ec6a1a423df13515909d5523356cadfd9a0c5df9511fad46da56c35fe9,1,299.83,4
train_03247.png,263ab89de9a5b5ad18e2ffa6bc72071ba52fe17bc1972486204f2711c8d51e5e,1,285.33,0
train_03248.png,c7ed1e76d62d4a64b2e2923d649dc4f66252b197a022f6dab78babbf43a1ac92,0,342.22,3
train_03249.png,0a32ff21eb0f9b9248b6eda0af0a780b4b799d5d2ca5a3ee7029b86f774c9074,0,298.27,2
train_03250.png,e78543810959f8ef0c5dfbf13f059bc297a53018400a4f0e323b64996b89c127,0,317.49,1
train_03251.png,f009123ae6db3992735548711baa2aab84f413618041c5683df1648852cbf923,0,111.19,0
train_03252.png,2e487a65a4dc25ba7e78f94d18efd57b20af283c65b021dcfa3769116daa9fda,0,329.94,0
train_03253.png,cc3954886ed4c10a7c17f908c5d70eb57c809a33caf9a70c0dfc4f96c2d93c24,1,108.39,4
train_03254.png,b486337fb2700d96ced4c3490b1adeee10bb9f543ef815566f6f842e11e13dd4,0,180.92,1
train_03255.png,be22743134e412797dde8c7f6458c5590c12f6ea762e3bf9808479016e32dc1a,0,353.79,0
train_03256.png,ac26e112d0ecf7048562fe942cc05da08aa2421cde8291d489ceaab4c6e32019,1,53.93,2
train_03257.png,b0528aaa18028236caa1665bd969308c84e71f07614b963c8b0a3a9f91090c1e,1,67.82,3
train_03258.png,86d295cbdd632e587da04a513eaa5cf15a7caeee73053b29e6b3cdb529364293,1,38.48,3
train_03259.png,662c9ea3c0772ec1ff74366766f24ff22cb8451e28a72796bf8b73d0317a6560,1,35.62,0
train_03260.png,804c88595e1caab9c8c3e023f1aec0d1f1180adc3d898cb433d4182fbfd66721,1,103.85,1
train_03261.png,71c7281d6ca310ffc10a1acc6d53430615b496f60bc5bfe16762870837329ecc,0,299.85,0
train_03262.png,f199a6d5c862d2e1c8d79f121bb09bb94e6866480696fa1e1c0def07d646d403,0,352.03,2
train_03263.png,9f7d94bbe553228214497170850b1b5e9592620229fe6fb190fe21570e1e4342,0,333.99,3
train_03264.png,95b1f931bdb3c88fd948c872935f304c707c7f60cc66bac03120b157cf7143d5,1,189.09,1
train_03265.png,fc247576d39b9957022ddf939b22777daf46d08bad095291e8a5f3fe00837244,0,309.51,2
train_03266.png,599b9c6878c6c2a842934c71ae1c714b17ecced0807eb2275412cd59fc0e8246,0,274.43,2
train_03267.png,437ce9f8fbb3d666788d8c5a09663ebb06145cc2d3a8a213079b584e190d4db6,1,105.38,1
train_03268.png,433cc32d585a2ddd1af7f0ed63a78102289ba6fee9531320387e9c2c209c5e87,1,274.06,4
train_03269.png,ea37b126a1fc65deb04de7e25e55a98254df655946c15816a2568854ce4f0977,1,332.86,3
train_03270.png,b19dc2077b7a1f6f55caa1aec0e41e718f202d7216e4be5ba141c1c3946b7013,1,106.34,2
